"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
"13169","6/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13170","6/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13171","6/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13172","6/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13173","6/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13174","6/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13175","6/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13176","6/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13177","6/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13178","6/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13179","6/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13180","6/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13181","6/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13182","6/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13183","6/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13184","6/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13185","6/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13186","6/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13187","6/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13188","6/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13189","6/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13190","6/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13191","6/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13192","6/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13193","6/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13194","6/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13195","6/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13196","6/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13197","6/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13198","7/1/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13199","7/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13200","7/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13201","7/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13202","7/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13203","7/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13204","7/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13205","7/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13206","7/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13207","7/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13208","7/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13209","7/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13210","7/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13211","7/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13212","7/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13213","7/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13214","7/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13215","7/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13216","7/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13217","7/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13218","7/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13219","7/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13220","7/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13221","7/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13222","7/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13223","7/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13224","7/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13225","7/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13226","7/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13227","7/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13228","7/31/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13229","8/1/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13230","8/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13231","8/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13232","8/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13233","8/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13234","8/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13235","8/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13236","8/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13237","8/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13238","8/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13239","8/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13240","8/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13241","8/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13242","8/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13243","8/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13244","8/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13245","8/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13246","8/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13247","8/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13248","8/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13249","8/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13250","8/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13251","8/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13252","8/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13253","8/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13254","8/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13255","8/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13256","8/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13257","8/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13258","8/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13259","8/31/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13260","9/1/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13261","9/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13262","9/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13263","9/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13264","9/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13265","9/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13266","9/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13267","9/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13268","9/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13269","9/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13270","9/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13271","9/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13272","9/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13273","9/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13274","9/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13275","9/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13276","9/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13277","9/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13278","9/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13279","9/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13280","9/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13281","9/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13282","9/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13283","9/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13284","9/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13285","9/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13286","9/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13287","9/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13288","9/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13289","9/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13290","10/1/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13291","10/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13292","10/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13293","10/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13294","10/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13295","10/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13296","10/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13297","10/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13298","10/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13299","10/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13300","10/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13301","10/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13302","10/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13303","10/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13304","10/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13305","10/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13306","10/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13307","10/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13308","10/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13309","10/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13310","10/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13311","10/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13312","10/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13313","10/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13314","10/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13315","10/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13316","10/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13317","10/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13318","10/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13319","10/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13320","10/31/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13321","11/1/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13322","11/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13323","11/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13324","11/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13325","11/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13326","11/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13327","11/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13328","11/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13329","11/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13330","11/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13331","11/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13332","11/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13333","11/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13334","11/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13335","11/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13336","11/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13337","11/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13338","11/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13339","11/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13340","11/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13341","11/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13342","11/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13343","11/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13344","11/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13345","11/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13346","11/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13347","11/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13348","11/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13349","11/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13350","11/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13351","12/1/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13352","12/2/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13353","12/3/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13354","12/4/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13355","12/5/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13356","12/6/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13357","12/7/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13358","12/8/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13359","12/9/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13360","12/10/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13361","12/11/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13362","12/12/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13363","12/13/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13364","12/14/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13365","12/15/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13366","12/16/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13367","12/17/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13368","12/18/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13369","12/19/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13370","12/20/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13371","12/21/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13372","12/22/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13373","12/23/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13374","12/24/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13375","12/25/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13376","12/26/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13377","12/27/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13378","12/28/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13379","12/29/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13380","12/30/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13381","12/31/2013 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13382","1/1/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13383","1/2/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13384","1/3/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13385","1/4/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13386","1/5/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13387","1/6/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13388","1/7/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13389","1/8/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13390","1/9/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13391","1/10/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13392","1/11/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13393","1/12/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13394","1/13/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13395","1/14/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13396","1/15/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13397","1/16/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13398","1/17/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13399","1/18/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13400","1/19/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13401","1/20/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13402","1/21/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13403","1/22/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13404","1/23/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13405","1/24/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13406","1/25/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13407","1/26/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13408","1/27/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13409","1/28/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13410","1/29/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13411","1/30/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13412","1/31/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13413","2/1/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13414","2/2/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13415","2/3/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13416","2/4/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13417","2/5/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13418","2/6/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13419","2/7/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13420","2/8/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13421","2/9/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13422","2/10/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13423","2/11/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13424","2/12/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13425","2/13/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13426","2/14/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13427","2/15/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13428","2/16/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13429","2/17/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
"13430","2/18/2014 12:00:00 AM","USD","USD","1.0000","1.0000","1/2/2014 5:39:45 PM"
