"PurchaseOrderID","RevisionNumber","Status","EmployeeID","VendorID","ShipMethodID","OrderDate","ShipDate","SubTotal","TaxAmt","Freight","TotalDue","ModifiedDate"
"3047","4","4","251","1588","5","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","6/2/2014 12:00:00 AM"
"3048","4","4","253","1622","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","136.3320","10.9066","3.4083","150.6469","6/2/2014 12:00:00 AM"
"3049","4","4","255","1632","5","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","62092.8000","4967.4240","1552.3200","68612.5440","6/2/2014 12:00:00 AM"
"3050","4","4","256","1608","5","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","6/2/2014 12:00:00 AM"
"3051","4","4","252","1576","5","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","6/2/2014 12:00:00 AM"
"3052","4","4","260","1590","1","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","6/2/2014 12:00:00 AM"
"3053","4","4","258","1514","3","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","1721.7900","137.7432","43.0448","1902.5780","6/2/2014 12:00:00 AM"
"3054","4","4","254","1498","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","6/2/2014 12:00:00 AM"
"3055","4","4","257","1674","2","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","6/2/2014 12:00:00 AM"
"3056","4","4","261","1652","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","51588.0750","4127.0460","1289.7019","57004.8229","6/2/2014 12:00:00 AM"
"3057","4","4","250","1578","3","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","62843.5500","5027.4840","1571.0888","69442.1228","6/2/2014 12:00:00 AM"
"3058","4","4","253","1538","5","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","6/2/2014 12:00:00 AM"
"3059","4","4","255","1556","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","6/2/2014 12:00:00 AM"
"3060","4","4","256","1554","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","358.6275","28.6902","8.9657","396.2834","6/2/2014 12:00:00 AM"
"3061","4","4","259","1688","4","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","6/4/2014 12:00:00 AM"
"3062","4","4","260","1580","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","6/4/2014 12:00:00 AM"
"3063","4","4","258","1496","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","416.7450","33.3396","10.4186","460.5032","6/4/2014 12:00:00 AM"
"3064","4","4","254","1494","2","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","6/4/2014 12:00:00 AM"
"3065","4","4","252","1650","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","6/4/2014 12:00:00 AM"
"3066","4","4","261","1654","4","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","6/4/2014 12:00:00 AM"
"3067","4","4","251","1664","3","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","6/4/2014 12:00:00 AM"
"3068","4","4","253","1678","3","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","6/4/2014 12:00:00 AM"
"3069","4","4","255","1616","4","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","599.4135","47.9531","14.9853","662.3519","6/4/2014 12:00:00 AM"
"3070","4","4","256","1492","4","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","358.6275","28.6902","8.9657","396.2834","6/4/2014 12:00:00 AM"
"3071","4","4","259","1602","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","1525.2300","122.0184","38.1308","1685.3792","6/4/2014 12:00:00 AM"
"3072","4","4","260","1540","4","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","228.4380","18.2750","5.7110","252.4240","6/4/2014 12:00:00 AM"
"3073","4","4","258","1628","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","6/4/2014 12:00:00 AM"
"3074","4","4","254","1604","4","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","257.5755","20.6060","6.4394","284.6209","6/4/2014 12:00:00 AM"
"3075","4","4","257","1690","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","6/4/2014 12:00:00 AM"
"3076","4","4","261","1566","5","5/26/2014 12:00:00 AM","6/4/2014 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","6/4/2014 12:00:00 AM"
"3077","4","4","251","1698","5","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","6/5/2014 12:00:00 AM"
"3078","4","4","253","1560","5","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","6/5/2014 12:00:00 AM"
"3079","4","4","255","1692","5","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","6756.1200","540.4896","168.9030","7465.5126","6/5/2014 12:00:00 AM"
"3080","4","4","256","1696","2","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","6/5/2014 12:00:00 AM"
"3081","4","4","259","1504","1","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","6/5/2014 12:00:00 AM"
"3082","4","4","260","1544","1","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","3811.5000","304.9200","95.2875","4211.7075","6/5/2014 12:00:00 AM"
"3083","4","4","258","1530","2","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","6/5/2014 12:00:00 AM"
"3084","4","4","254","1508","1","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","35394.9750","2831.5980","884.8744","39111.4474","6/5/2014 12:00:00 AM"
"3085","4","4","257","1694","1","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","7623.0000","609.8400","190.5750","8423.4150","6/5/2014 12:00:00 AM"
"3086","4","4","261","1624","2","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","6/5/2014 12:00:00 AM"
"3087","4","4","251","1548","2","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","6/5/2014 12:00:00 AM"
"3088","5","4","253","1598","4","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","117.4320","9.3946","2.9358","129.7624","6/5/2014 12:00:00 AM"
"3089","5","4","252","1658","5","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","6/5/2014 12:00:00 AM"
"3090","4","4","256","1536","4","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","377.0550","30.1644","9.4264","416.6458","6/5/2014 12:00:00 AM"
"3091","4","4","259","1568","1","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","18220.1250","1457.6100","455.5031","20133.2381","6/5/2014 12:00:00 AM"
"3092","4","4","260","1648","5","5/27/2014 12:00:00 AM","6/5/2014 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","6/5/2014 12:00:00 AM"
"3093","4","4","258","1646","5","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","19236.5250","1538.9220","480.9131","21256.3601","6/6/2014 12:00:00 AM"
"3094","4","4","254","1672","4","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","285.0435","22.8035","7.1261","314.9731","6/6/2014 12:00:00 AM"
"3095","4","4","257","1600","1","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","6/6/2014 12:00:00 AM"
"3096","4","4","261","1522","1","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","6/6/2014 12:00:00 AM"
"3097","4","4","251","1570","2","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","6/6/2014 12:00:00 AM"
"3098","4","4","253","1516","1","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","6/6/2014 12:00:00 AM"
"3099","4","4","255","1506","5","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","6/6/2014 12:00:00 AM"
"3100","4","4","252","1626","2","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","6/6/2014 12:00:00 AM"
"3101","4","4","259","1542","2","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","6/6/2014 12:00:00 AM"
"3102","4","4","260","1610","4","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","6/6/2014 12:00:00 AM"
"3103","4","4","258","1638","5","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","6/6/2014 12:00:00 AM"
"3104","4","3","250","1582","5","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","278.8380","22.3070","6.9710","308.1160","6/6/2014 12:00:00 AM"
"3105","4","4","257","1510","5","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","6/6/2014 12:00:00 AM"
"3106","4","4","261","1526","2","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","6/6/2014 12:00:00 AM"
"3107","4","4","251","1644","1","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","6/6/2014 12:00:00 AM"
"3108","4","4","253","1680","5","5/28/2014 12:00:00 AM","6/6/2014 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","6/6/2014 12:00:00 AM"
"3109","4","4","255","1584","5","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","6754.8600","540.3888","168.8715","7464.1203","6/7/2014 12:00:00 AM"
"3110","4","4","256","1620","5","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","6/7/2014 12:00:00 AM"
"3111","4","4","259","1666","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","503.0865","40.2469","12.5772","555.9106","6/7/2014 12:00:00 AM"
"3112","4","4","260","1592","2","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","6/7/2014 12:00:00 AM"
"3113","4","4","258","1618","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","6/7/2014 12:00:00 AM"
"3114","4","4","254","1612","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","6/7/2014 12:00:00 AM"
"3115","4","4","257","1586","5","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","6/7/2014 12:00:00 AM"
"3116","4","4","261","1500","1","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","6/7/2014 12:00:00 AM"
"3117","4","4","251","1656","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","824.3550","65.9484","20.6089","910.9123","6/7/2014 12:00:00 AM"
"3118","4","4","253","1572","1","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","6/7/2014 12:00:00 AM"
"3119","4","4","255","1562","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","630.3780","50.4302","15.7595","696.5677","6/7/2014 12:00:00 AM"
"3120","4","4","256","1662","2","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","6/7/2014 12:00:00 AM"
"3121","4","4","259","1682","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","6/7/2014 12:00:00 AM"
"3122","4","4","250","1686","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","234.6435","18.7715","5.8661","259.2811","6/7/2014 12:00:00 AM"
"3123","4","4","258","1684","4","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","45172.0500","3613.7640","1129.3013","49915.1153","6/7/2014 12:00:00 AM"
"3124","4","4","254","1534","5","5/29/2014 12:00:00 AM","6/7/2014 12:00:00 AM","279.7830","22.3826","6.9946","309.1602","6/7/2014 12:00:00 AM"
"3125","4","4","257","1614","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","1228.5000","98.2800","30.7125","1357.4925","6/8/2014 12:00:00 AM"
"3126","4","4","261","1588","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","6/8/2014 12:00:00 AM"
"3127","4","4","251","1622","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","836.0100","66.8808","20.9003","923.7911","6/8/2014 12:00:00 AM"
"3128","4","4","253","1632","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","62092.8000","4967.4240","1552.3200","68612.5440","6/8/2014 12:00:00 AM"
"3129","4","4","255","1608","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","6/8/2014 12:00:00 AM"
"3130","4","4","256","1576","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","6/8/2014 12:00:00 AM"
"3131","4","4","259","1590","1","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","6/8/2014 12:00:00 AM"
"3132","4","4","260","1514","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","281.8935","22.5515","7.0473","311.4923","6/8/2014 12:00:00 AM"
"3133","4","4","250","1498","4","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","6/8/2014 12:00:00 AM"
"3134","4","4","254","1674","2","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","6/8/2014 12:00:00 AM"
"3135","4","4","257","1652","4","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","51588.0750","4127.0460","1289.7019","57004.8229","6/8/2014 12:00:00 AM"
"3136","4","4","261","1578","3","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","62843.5500","5027.4840","1571.0888","69442.1228","6/8/2014 12:00:00 AM"
"3137","4","4","251","1538","5","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","6/8/2014 12:00:00 AM"
"3138","4","4","253","1556","4","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","6/8/2014 12:00:00 AM"
"3139","4","4","255","1554","4","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","234.9585","18.7967","5.8740","259.6292","6/8/2014 12:00:00 AM"
"3140","4","4","256","1688","4","5/30/2014 12:00:00 AM","6/8/2014 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","6/8/2014 12:00:00 AM"
"3141","4","4","259","1580","5","5/31/2014 12:00:00 AM","6/9/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","6/9/2014 12:00:00 AM"
"3142","4","4","260","1496","5","5/31/2014 12:00:00 AM","6/9/2014 12:00:00 AM","273.7035","21.8963","6.8426","302.4424","6/9/2014 12:00:00 AM"
"3143","4","4","258","1494","2","5/31/2014 12:00:00 AM","6/9/2014 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","6/9/2014 12:00:00 AM"
"3144","4","4","254","1650","5","5/31/2014 12:00:00 AM","6/9/2014 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","6/9/2014 12:00:00 AM"
"3145","4","4","257","1654","4","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","6/11/2014 12:00:00 AM"
"3146","4","4","261","1664","3","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","6/11/2014 12:00:00 AM"
"3147","4","4","251","1678","3","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","6/11/2014 12:00:00 AM"
"3148","4","4","253","1616","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","693.3780","55.4702","17.3345","766.1827","6/11/2014 12:00:00 AM"
"3149","4","4","255","1492","4","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","234.9585","18.7967","5.8740","259.6292","6/11/2014 12:00:00 AM"
"3150","4","4","256","1602","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","1796.0355","143.6828","44.9009","1984.6192","6/11/2014 12:00:00 AM"
"3151","4","4","252","1540","4","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","514.7415","41.1793","12.8685","568.7893","6/11/2014 12:00:00 AM"
"3152","4","4","260","1628","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","6/11/2014 12:00:00 AM"
"3153","4","4","258","1604","3","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","1581.9300","126.5544","39.5483","1748.0327","6/11/2014 12:00:00 AM"
"3154","4","4","254","1690","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","6/11/2014 12:00:00 AM"
"3155","4","4","257","1566","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","6/11/2014 12:00:00 AM"
"3156","4","4","261","1698","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","6/11/2014 12:00:00 AM"
"3157","4","4","250","1560","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","6/11/2014 12:00:00 AM"
"3158","4","4","253","1692","5","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","16393.2300","1311.4584","409.8308","18114.5192","6/11/2014 12:00:00 AM"
"3159","6","4","255","1696","2","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","79204.1250","6336.3300","1980.1031","87520.5581","6/11/2014 12:00:00 AM"
"3160","4","4","256","1504","1","6/2/2014 12:00:00 AM","6/11/2014 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","6/11/2014 12:00:00 AM"
"3161","4","4","259","1544","1","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","3176.2500","254.1000","79.4063","3509.7563","6/12/2014 12:00:00 AM"
"3162","4","4","260","1530","2","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","6/12/2014 12:00:00 AM"
"3163","4","4","258","1508","1","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","1917.3000","153.3840","47.9325","2118.6165","6/12/2014 12:00:00 AM"
"3164","4","4","254","1694","1","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","4215.7500","337.2600","105.3938","4658.4038","6/12/2014 12:00:00 AM"
"3165","4","4","252","1624","2","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","6/12/2014 12:00:00 AM"
"3166","4","4","261","1548","2","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","6/12/2014 12:00:00 AM"
"3167","4","4","251","1598","4","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","722.6100","57.8088","18.0653","798.4841","6/12/2014 12:00:00 AM"
"3168","4","4","253","1658","5","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","6/12/2014 12:00:00 AM"
"3169","4","4","255","1536","4","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","592.7985","47.4239","14.8200","655.0424","6/12/2014 12:00:00 AM"
"3170","4","4","256","1568","1","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","13825.3500","1106.0280","345.6338","15277.0118","6/12/2014 12:00:00 AM"
"3171","4","4","259","1648","5","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","6/12/2014 12:00:00 AM"
"3172","4","4","260","1646","2","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","28794.1500","2303.5320","719.8538","31817.5358","6/12/2014 12:00:00 AM"
"3173","4","4","258","1672","4","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","408.5550","32.6844","10.2139","451.4533","6/12/2014 12:00:00 AM"
"3174","4","4","254","1600","1","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","6/12/2014 12:00:00 AM"
"3175","4","4","257","1522","1","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","6/12/2014 12:00:00 AM"
"3176","4","4","261","1570","2","6/3/2014 12:00:00 AM","6/12/2014 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","6/12/2014 12:00:00 AM"
"3177","4","4","251","1516","1","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","6/13/2014 12:00:00 AM"
"3178","4","4","253","1506","5","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","6/13/2014 12:00:00 AM"
"3179","4","4","255","1626","2","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","6/13/2014 12:00:00 AM"
"3180","4","4","256","1542","2","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","6/13/2014 12:00:00 AM"
"3181","4","4","259","1610","4","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","6/13/2014 12:00:00 AM"
"3182","4","4","260","1638","5","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","6/13/2014 12:00:00 AM"
"3183","4","4","258","1582","5","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","415.3275","33.2262","10.3832","458.9369","6/13/2014 12:00:00 AM"
"3184","4","4","254","1510","5","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","6/13/2014 12:00:00 AM"
"3185","4","4","257","1526","2","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","6/13/2014 12:00:00 AM"
"3186","5","4","261","1644","1","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","6/13/2014 12:00:00 AM"
"3187","4","4","251","1680","5","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","6/13/2014 12:00:00 AM"
"3188","4","4","253","1584","5","6/4/2014 12:00:00 AM","6/13/2014 12:00:00 AM","16340.3100","1307.2248","408.5078","18056.0426","6/13/2014 12:00:00 AM"
